Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,DailyHours,TariffRate,ElectricityBill
2,0,2,2,0,1,12,17.1,19.5,40253.01
10,0,3,0,3,0,11,10.5,7.4,13854.1
10,3,2,3,0,0,12,4.5,17.6,10595.37
9,1,0,0,3,0,7,5.8,14.7,2684.47
1,3,0,0,2,0,1,4.7,19.6,1609.18
3,2,3,3,1,0,8,14.0,13.5,35763.49
4,2,3,3,3,0,2,17.8,8.2,25329.67
6,1,3,3,0,0,7,5.4,16.1,16828.6
6,0,3,4,0,1,6,8.3,15.5,24792.54
8,3,1,1,1,2,11,5.8,15.0,11785.15
7,3,2,0,0,0,3,14.6,22.6,41221.24
1,2,2,3,3,2,7,4.7,21.8,19175.77
7,3,0,2,2,2,3,12.0,13.0,12844.1
7,0,0,4,0,2,5,6.9,8.2,4609.19
4,1,0,3,1,2,3,9.7,15.2,9248.74
2,3,1,1,1,0,10,13.5,5.9,5542.97
8,0,2,4,0,2,10,10.8,18.1,30481.93
6,1,3,0,2,1,4,6.2,5.2,6043.18
0,3,1,0,1,0,10,5.1,21.2,6434.39
7,3,0,0,2,0,6,14.7,23.3,12097.53
9,1,3,3,1,1,8,5.4,17.3,20073.8
4,3,0,4,0,0,12,12.9,15.3,7066.75
5,3,1,1,0,0,4,7.8,14.0,7961.75
8,3,0,1,1,2,1,4.3,13.0,4851.12
9,2,2,1,2,1,6,4.6,14.7,10416.94
7,1,3,4,3,2,7,16.0,14.1,59533.69
10,2,2,4,2,0,7,16.1,16.4,43804.79
2,1,2,2,0,1,5,14.9,6.4,14361.83
4,2,3,0,2,0,10,16.6,12.7,32632.75
3,3,0,1,3,1,4,12.3,11.4,7332.29
0,0,0,1,1,0,5,10.0,21.2,1055.59
4,1,1,4,1,1,4,13.6,22.6,26880.79
9,0,0,1,1,2,7,12.7,7.9,7715.75
6,1,0,2,3,1,4,17.7,20.6,17172.09
0,1,2,1,3,0,3,4.8,20.4,9985.3
3,3,0,4,1,1,1,5.8,24.8,8232.74
5,1,0,1,2,2,4,5.3,7.5,2515.57
10,3,2,1,3,1,11,11.3,16.4,26403.56
8,3,3,0,1,2,9,4.9,7.4,8713.29
10,3,1,2,0,2,4,17.8,9.4,22935.87
7,2,3,3,3,0,12,11.0,22.5,44137.52
1,2,3,1,0,0,1,8.6,16.7,21847.29
10,3,3,3,1,1,9,9.2,24.1,56132.44
2,0,3,2,0,2,2,16.1,20.9,64579.53
9,0,3,3,0,2,1,6.6,16.7,22988.93
4,1,2,0,0,0,4,5.0,15.0,7764.29
10,0,0,2,0,0,1,17.8,13.8,6453.21
6,1,0,1,0,2,6,16.3,8.7,10425.42
2,1,1,4,0,0,6,14.6,19.6,20089.59
6,1,3,4,2,1,8,11.8,20.9,52804.62
4,2,1,3,1,0,1,14.1,18.6,17132.81
9,3,2,3,3,1,10,4.9,19.9,15457.98
5,0,2,2,0,0,9,11.4,18.4,26405.18
5,3,3,0,1,1,8,15.4,5.2,16225.81
10,3,1,3,1,2,4,14.7,12.5,23855.02
10,2,3,1,0,0,11,10.7,9.0,15518.25
3,1,3,4,3,1,3,6.5,7.5,9506.97
7,3,2,1,3,1,5,9.7,14.7,23498.67
8,1,2,1,3,0,3,17.4,12.5,28873.08
1,2,0,1,2,0,3,15.6,21.3,5630.74
8,3,1,4,3,2,9,10.6,23.3,37474.54
10,0,2,1,3,2,12,8.2,19.7,27519.26
3,3,1,2,1,1,1,13.7,6.1,7617.59
5,2,1,1,3,0,9,7.8,20.2,12421.35
6,2,3,2,3,1,4,10.0,10.2,20555.85
3,3,0,2,2,1,8,7.1,13.2,5284.53
7,0,1,3,0,0,12,11.2,9.6,7295.02
9,1,1,3,2,1,5,12.1,7.4,11957.23
7,3,1,1,1,1,10,7.1,14.4,9984.27
0,3,1,3,3,0,4,15.5,7.4,8258.06
7,0,3,3,1,1,11,11.9,13.9,30566.83
9,0,1,3,1,1,8,16.6,6.3,10562.89
2,2,0,2,2,0,5,9.5,20.9,5352.19
4,1,1,2,0,1,7,13.2,25.0,33096.31
9,1,0,3,3,1,3,16.1,21.8,20630.53
7,3,0,0,2,0,12,10.5,6.3,1993.32
10,1,1,3,1,2,1,13.0,10.8,16969.66
5,2,3,2,1,2,8,14.1,19.7,61500.34
3,2,0,0,0,0,4,12.5,22.4,4688.54
3,0,2,1,2,1,9,9.1,24.3,30786.95
3,0,0,0,3,2,6,17.3,21.9,26278.91
5,2,1,0,1,1,3,13.2,8.5,9809.04
6,0,3,1,3,0,3,6.3,11.7,10566.97
4,2,2,0,1,1,3,7.4,9.5,9197.51
9,0,0,2,0,0,5,8.6,19.9,5475.34
7,3,1,2,2,0,7,17.1,19.5,32237.41
6,1,2,1,2,0,11,9.8,23.3,28137.61
7,2,1,1,0,0,1,10.1,19.6,13422.61
3,0,1,4,0,0,10,12.9,9.1,7563.42
7,2,1,0,1,2,11,8.9,5.2,5447.47
5,3,3,1,3,2,6,11.8,5.3,15883.83
2,2,2,3,2,2,10,6.5,20.9,22033.1
7,0,2,4,3,1,11,12.9,22.7,44050.86
6,0,2,0,3,2,3,11.5,5.5,9682.41
9,2,3,2,0,2,10,10.3,23.4,53051.15
4,2,1,4,0,0,7,11.3,22.4,22599.45
10,0,2,3,1,2,8,6.3,10.7,14618.86
3,3,0,2,1,1,8,10.3,10.4,6207.85
0,3,0,2,0,2,9,13.0,12.3,12446.3
9,3,1,4,0,2,9,5.5,11.6,9309.05
2,1,2,4,1,2,4,5.1,6.7,5496.58
1,1,1,0,2,2,4,7.1,10.0,7171.77
7,1,3,2,2,0,7,16.2,21.2,69481.64
7,2,3,4,1,1,1,6.2,11.9,13412.06
4,1,1,1,2,2,11,17.2,9.5,19240.99
4,2,3,1,2,2,2,5.8,5.3,5671.97
10,3,2,4,3,0,8,15.1,20.3,51329.33
3,0,3,4,3,1,11,7.1,12.5,16961.02
0,1,1,0,0,2,2,12.7,24.2,32402.72
0,0,2,4,3,2,7,4.8,17.1,14785.91
5,1,1,1,2,1,7,17.9,9.7,19306.43
3,1,2,4,0,1,2,9.2,17.8,22913.35
3,0,1,4,2,2,1,9.9,5.9,5920.61
2,3,0,2,1,0,4,8.4,12.7,2702.16
8,3,0,2,2,2,6,8.6,8.4,8327.61
2,3,3,4,0,0,10,15.6,23.1,62724.45
7,0,1,1,1,0,6,14.5,23.5,23447.72
1,2,1,3,0,0,12,6.1,17.7,6873.07
3,0,0,3,1,2,1,17.6,10.6,10958.37
0,2,0,4,1,1,10,6.9,18.4,5824.86
10,3,0,4,2,2,5,13.7,19.1,28510.93
4,2,1,2,2,0,9,17.8,20.5,29932.79
1,3,3,2,0,1,7,17.1,8.7,28286.97
10,3,0,3,1,1,10,17.5,24.9,30171.49
0,3,1,2,0,0,5,14.1,6.9,7069.21
0,3,2,0,3,0,1,5.7,15.4,9262.95
1,0,1,4,2,0,10,4.4,8.8,2335.96
4,1,1,2,1,2,2,8.6,5.1,5020.8
8,1,3,1,0,0,6,7.3,18.7,24660.47
5,1,1,3,0,0,11,12.0,20.8,16671.69
3,0,0,2,1,2,11,13.9,23.9,19602.98
2,3,1,2,2,2,11,10.4,17.0,21318.52
7,3,3,1,1,2,8,10.4,13.6,35249.26
2,3,2,2,2,2,1,11.7,7.2,13858.58
0,1,1,1,0,2,9,12.2,14.1,18526.82
3,3,2,0,0,2,12,13.7,8.7,18062.82
10,2,1,0,1,0,11,8.0,15.0,9095.3
4,0,2,0,3,0,7,14.3,21.5,37530.0
4,3,2,2,3,0,6,16.4,13.4,31796.29
4,3,0,0,0,1,6,10.0,12.0,6150.31
7,3,2,3,1,2,8,17.3,17.5,62186.91
7,2,3,2,3,1,11,12.4,10.4,23606.36
3,3,1,4,3,1,10,17.1,6.6,11924.21
8,1,2,4,0,2,7,12.0,17.7,38399.39
0,3,2,0,0,0,8,15.5,13.3,25456.92
4,1,2,3,1,1,10,8.9,8.4,10931.72
4,1,3,0,0,0,9,6.5,5.2,5505.74
4,3,0,1,1,0,4,13.0,13.9,4789.8
7,2,1,2,3,2,1,9.5,5.2,5397.2
8,1,2,4,2,2,1,9.5,12.9,22012.48
2,3,1,3,3,1,5,9.0,17.9,17473.16
8,3,1,3,3,1,12,10.5,11.0,13231.82
10,2,2,2,3,1,8,4.2,7.2,5414.95
7,3,0,0,1,1,4,9.5,11.5,5779.49
2,0,0,0,3,0,8,4.2,22.2,960.85
1,0,1,0,0,0,1,9.5,19.7,9219.68
3,0,0,4,0,2,7,8.1,11.1,6259.91
1,3,0,1,3,1,5,8.1,6.0,2569.11
3,1,2,3,1,2,11,8.6,19.7,29534.42
4,2,0,1,0,2,8,7.3,12.1,6652.66
1,3,2,2,3,1,2,16.3,24.1,52410.0
7,1,0,1,1,1,11,12.1,22.9,13180.42
0,3,3,3,3,2,6,17.4,21.3,87894.96
2,0,3,0,2,0,3,10.6,13.8,20360.95
6,0,2,0,1,0,8,17.8,13.6,29176.97
9,1,3,4,3,0,9,4.4,10.0,8457.46
0,1,1,4,3,2,1,12.3,13.7,17305.42
10,1,1,4,2,2,11,15.4,24.6,51195.89
1,2,2,3,2,2,12,11.8,20.0,35473.91
2,1,0,4,0,1,6,5.0,11.8,2861.07
1,0,2,4,1,0,10,6.8,14.5,11051.45
1,0,0,1,0,2,7,14.6,15.7,12474.24
10,2,0,1,0,0,6,17.6,8.9,6369.15
5,3,1,1,3,2,4,6.5,22.5,19936.38
6,1,1,4,3,0,1,16.9,8.0,10572.16
5,2,0,4,2,0,2,9.0,17.1,5477.58
10,3,2,2,0,0,4,17.5,14.8,32786.79
5,3,3,4,0,1,5,12.6,10.8,31289.1
8,1,2,4,3,2,11,7.4,12.0,16640.05
7,0,0,4,0,0,5,17.4,8.3,4804.68
7,1,3,1,0,2,9,13.2,7.9,25978.08
5,1,2,4,0,2,3,13.8,23.2,53025.96
4,0,1,1,3,1,5,16.7,22.7,34217.3
8,0,0,1,3,0,5,9.8,13.0,3507.33
1,0,3,3,3,0,6,12.9,22.3,51810.99
6,3,2,4,1,2,10,7.8,6.4,9637.71
5,3,0,1,3,2,7,5.0,5.2,2357.81
6,1,0,1,0,1,8,4.3,5.9,1141.94
3,2,1,1,2,0,12,5.0,15.1,5469.49
8,1,2,4,1,2,1,10.7,20.9,35195.17
6,2,0,2,2,1,12,4.7,23.3,5994.72
1,1,0,4,3,1,7,9.6,12.7,6689.53
3,1,2,4,3,0,1,17.5,17.1,36181.88
4,1,3,2,2,2,11,6.7,8.4,11158.69
1,3,2,4,2,2,8,14.1,8.7,23015.86
9,1,2,3,2,1,2,11.7,12.4,22526.81
7,2,2,3,1,1,12,9.7,21.2,32034.56
0,3,0,4,3,0,6,6.1,15.9,3313.27
2,1,2,3,2,0,12,13.6,14.7,20679.14
0,0,0,1,0,0,4,15.0,6.9,308.77
4,3,0,0,2,0,7,7.0,11.6,2492.11
7,0,2,4,1,1,3,6.8,6.9,6347.63
6,1,1,2,0,0,11,5.9,5.2,1969.69
8,2,1,1,3,2,11,8.0,18.1,17644.49
1,0,1,2,1,0,6,10.6,9.0,5626.29
7,0,0,2,0,0,4,14.6,17.2,5700.9
7,3,0,0,0,1,6,12.5,10.5,7597.5
5,0,3,3,0,1,9,15.4,21.6,62486.64
2,1,1,2,3,0,1,11.1,9.4,6488.63
1,3,2,4,1,1,12,16.9,15.8,36983.14
7,0,3,4,2,0,5,6.5,8.1,9534.3
5,2,3,1,1,0,9,6.6,12.1,14632.58
3,3,0,1,2,1,1,12.2,8.6,5020.95
4,2,2,2,0,2,6,12.8,14.6,31959.55
4,2,0,0,0,0,10,15.2,8.2,2307.1
8,3,1,3,0,1,12,5.7,20.7,14012.27
8,0,1,0,0,2,4,12.0,15.1,19648.83
7,0,2,0,2,1,9,11.5,19.1,33314.03
7,2,3,1,3,2,12,12.6,23.6,59319.76
1,0,2,3,3,1,5,4.9,17.7,12912.97
2,3,0,2,2,0,6,14.2,15.6,6853.86
7,2,0,0,0,0,7,6.8,21.7,4352.86
4,1,3,2,3,1,10,5.1,6.4,6196.28
6,1,0,1,1,1,5,6.8,8.4,2845.95
7,1,0,2,1,1,3,15.2,19.9,15330.64
5,0,2,4,2,0,7,4.9,12.8,7667.37
4,1,1,3,2,1,2,9.1,5.8,5150.72
7,1,2,0,0,2,4,14.3,20.9,52344.89
0,2,2,1,0,2,6,5.2,21.9,19401.57
0,3,3,2,0,1,8,13.7,8.2,24008.76
0,2,3,1,1,0,1,16.7,16.9,42886.82
2,2,3,4,2,2,3,10.4,9.9,20409.91
9,1,1,1,3,2,9,9.4,10.7,14443.2
5,2,2,3,1,2,4,15.0,6.4,16843.82
5,1,2,3,2,1,5,15.7,12.4,30852.67
4,0,0,3,0,2,5,11.2,16.1,13984.18
6,1,2,4,1,2,8,5.1,21.5,22604.98
4,3,3,3,1,2,11,6.0,23.0,31018.45
1,2,3,4,2,0,5,16.2,14.8,42597.72
3,3,2,0,1,0,9,4.5,19.9,11347.12
0,3,2,4,1,0,1,13.7,10.9,18840.87
6,2,2,2,3,1,5,17.8,21.0,65572.74
3,2,2,3,3,1,10,7.3,9.4,9338.96
3,2,0,1,0,2,1,8.9,12.5,6560.96
3,3,3,4,0,1,5,13.8,19.0,54756.79
2,0,0,0,3,1,1,10.9,15.3,4836.88
7,3,3,2,3,1,9,5.5,18.6,22272.26
3,0,3,0,3,2,5,4.6,20.1,19192.19
7,1,1,0,1,0,5,16.0,18.8,24629.56
8,2,3,2,3,0,7,17.7,24.1,81740.72
0,3,3,3,3,2,2,9.6,5.7,12131.75
3,0,2,1,3,2,8,16.9,5.2,15452.7
5,0,2,2,0,2,11,14.3,7.0,15917.64
7,0,0,3,2,2,2,11.7,15.1,13220.38
5,2,1,3,2,2,7,10.1,16.5,23537.21
5,0,3,4,1,1,2,13.5,13.9,30631.16
9,2,3,3,3,2,11,10.0,22.2,47297.37
3,3,2,2,2,1,4,7.6,15.9,16540.45
8,0,0,3,3,0,11,9.3,18.0,5346.39
6,0,0,4,2,2,1,17.8,6.3,7968.73
10,2,2,4,3,0,10,4.2,8.2,4861.21
5,2,2,1,1,2,9,17.6,16.6,46929.19
0,3,3,2,3,1,1,15.4,14.2,42218.14
1,2,1,2,1,2,12,14.0,13.7,21350.31
5,3,0,1,2,2,11,8.0,9.0,5119.73
10,3,0,2,3,2,1,9.5,22.2,18489.21
0,0,2,0,1,1,12,10.1,23.7,26249.22
10,1,2,4,2,2,7,6.6,6.1,8118.44
4,1,0,0,3,1,2,6.0,24.7,6379.66
0,2,1,3,0,2,7,13.8,18.6,30446.98
2,2,3,1,1,1,4,13.5,14.6,31615.8
6,1,3,0,3,2,4,17.7,11.8,40598.68
4,3,0,3,0,1,11,4.2,6.8,1596.2
9,1,1,2,0,1,3,5.8,9.7,5285.57
0,3,3,2,3,2,9,10.7,14.5,35356.59
0,3,3,3,0,1,4,10.2,23.9,48090.59
7,2,1,3,2,2,6,14.8,21.0,47931.6
10,2,1,3,1,2,1,16.9,6.0,12693.63
8,2,0,3,1,2,3,15.5,16.6,21559.63
6,1,2,3,2,2,8,8.3,18.8,29118.55
2,1,2,1,3,2,9,4.1,20.9,16709.61
5,1,3,3,1,0,10,14.6,19.1,42982.61
2,3,0,2,1,2,5,6.0,24.7,12952.07
9,2,1,2,2,0,9,16.9,9.4,14916.38
3,0,0,1,3,1,7,6.8,17.6,5198.47
3,1,2,3,2,1,7,15.8,11.5,26888.18
2,0,1,4,0,0,12,9.4,16.6,10378.39
9,0,0,2,3,2,7,6.0,24.4,12239.9
5,1,3,3,1,0,9,6.4,20.6,26093.04
4,1,0,4,3,0,9,15.6,7.0,3848.44
10,1,0,4,0,2,3,16.0,15.9,20392.58
8,2,1,0,0,2,4,13.4,13.6,20286.2
8,0,1,4,0,0,12,13.8,22.1,18655.06
2,3,3,4,0,0,9,11.1,12.5,27696.0
8,0,3,2,0,1,7,11.6,21.5,54109.73
2,3,0,4,0,1,1,11.1,19.9,11850.96
3,0,2,4,3,0,1,13.6,20.3,29701.79
0,0,2,2,3,1,6,9.2,7.5,9517.3
4,2,3,0,2,2,2,16.2,11.0,35516.41
8,3,1,0,1,0,2,7.8,12.8,7609.86
1,1,2,3,2,2,12,17.5,21.3,55882.07
3,1,3,3,2,2,11,9.0,11.2,21529.22
9,2,0,4,1,1,1,9.4,10.1,6210.66
1,1,1,4,3,1,9,6.5,13.3,8894.41
7,0,0,3,3,0,12,8.0,17.7,4130.74
8,2,0,3,0,1,10,6.6,13.4,5174.12
2,3,1,4,1,0,10,12.4,18.3,18640.77
8,2,0,2,3,0,4,12.1,7.7,3526.9
5,0,2,2,1,0,1,10.1,17.2,19496.95
5,2,0,2,1,0,3,13.6,13.1,4489.35
6,0,0,3,2,0,8,16.8,12.9,6587.7
4,2,2,0,2,2,7,14.8,17.3,49060.64
5,3,3,3,1,0,7,14.2,16.4,44846.19
10,3,1,2,1,1,10,7.5,22.9,19990.56
0,1,1,1,1,0,6,7.9,22.1,10443.89
2,0,2,2,0,2,2,15.1,19.9,41190.67
8,1,0,1,0,0,8,10.9,21.4,6743.49
4,2,2,2,1,1,1,6.7,9.2,8511.88
4,2,1,2,1,2,7,4.6,24.0,14931.59
7,2,1,1,0,0,8,4.5,9.0,3525.47
10,2,3,2,2,2,9,9.4,19.8,43952.2
10,3,0,1,0,0,10,10.9,21.3,8961.08
1,2,2,1,2,2,6,4.4,18.5,13288.74
6,3,0,3,3,1,1,6.2,14.7,5569.6
8,1,1,0,2,1,1,10.8,24.6,24113.68
6,3,1,3,3,0,3,11.4,20.5,21951.97
4,3,0,0,1,0,6,10.3,13.6,4637.19
5,0,0,0,3,0,9,15.7,20.2,5673.9
3,2,1,2,0,1,10,7.9,12.5,8106.62
6,2,2,1,1,2,4,17.0,8.3,24314.96
0,2,1,0,3,1,10,11.5,14.6,13181.35
3,1,0,0,0,0,5,9.0,15.5,1835.5
2,2,2,0,2,2,11,14.4,15.6,36639.37
3,2,3,1,1,1,1,13.8,9.3,22818.04
0,2,0,4,2,2,10,17.7,17.1,19673.53
1,0,0,0,0,1,6,6.7,14.8,2606.4
10,3,3,1,3,0,3,4.7,24.1,19791.4
8,0,3,1,1,0,5,14.4,17.4,43553.42
6,2,2,4,2,2,4,6.0,15.0,15724.14
5,3,1,3,3,0,5,15.1,21.8,30794.08
1,0,3,0,2,1,3,14.4,12.8,29523.37
0,2,0,4,2,1,2,14.5,5.9,3889.93
1,2,0,4,1,2,6,15.2,12.3,15286.64
6,0,1,3,0,1,11,17.1,8.2,12462.76
1,3,1,0,3,2,3,9.0,18.5,18053.57
2,3,2,4,1,0,11,14.1,20.1,34170.5
7,0,1,4,0,2,12,8.8,9.4,9823.41
6,2,1,3,3,2,12,11.1,17.7,25673.66
10,3,0,4,1,0,12,8.9,17.6,7693.88
10,0,0,2,1,1,8,8.8,19.2,10327.24
10,0,1,0,2,1,7,11.5,22.3,24978.12
8,0,2,0,2,1,4,8.0,13.1,13218.62
3,3,3,3,0,2,2,4.9,17.3,17830.11
6,1,3,4,1,0,12,8.9,24.1,32712.17
0,1,2,2,3,0,10,13.7,6.1,9288.95
10,1,0,2,0,1,10,12.7,24.8,17048.84
10,1,3,2,0,1,6,15.7,18.8,65941.14
1,1,2,4,1,1,6,6.1,15.6,15403.77
6,2,3,1,2,2,10,15.4,20.7,64826.67
1,0,2,3,0,1,8,11.0,17.1,29369.76
5,1,0,1,3,0,9,8.5,12.4,3035.93
9,3,1,3,3,0,4,7.1,22.0,14369.19
8,0,1,0,2,1,1,15.4,18.8,25076.94
10,3,0,0,1,1,8,14.4,21.9,21397.69
4,3,0,4,0,1,3,12.8,7.4,5285.28
9,3,0,3,0,1,11,8.8,13.2,6774.88
6,2,1,1,1,2,10,6.6,8.9,7183.34
0,3,2,0,3,0,2,14.5,8.7,13356.07
7,0,1,4,0,0,9,7.6,16.9,9865.76
8,0,1,0,0,2,8,13.8,5.2,8863.22
4,2,0,1,2,0,4,13.5,19.1,6199.6
5,2,2,3,0,2,5,10.4,7.3,14750.78
10,0,3,2,2,0,6,14.0,6.1,16796.89
7,0,1,0,2,1,2,13.9,16.3,18152.91
3,3,2,3,3,1,10,10.7,18.2,29773.96
1,3,3,0,2,2,2,17.7,21.9,79724.1
9,2,2,3,2,2,2,10.8,24.5,51136.75
7,1,0,1,3,0,3,17.3,12.4,5534.31
1,3,2,2,2,2,5,13.0,24.3,56207.09
4,3,1,0,2,1,7,16.4,13.4,25618.79
5,1,3,4,2,0,3,9.0,14.8,24519.61
4,3,3,4,3,2,8,8.8,15.5,33562.52
5,1,3,0,1,1,6,11.2,6.4,14463.25
5,1,2,3,3,2,11,6.9,10.4,12335.84
2,0,3,3,3,2,6,11.5,7.7,19487.5
10,1,3,0,3,2,7,5.9,16.0,20642.02
10,1,0,3,0,2,2,5.2,20.7,9026.74
2,2,1,0,0,2,8,5.4,13.8,9282.7
8,2,3,1,1,2,7,13.6,22.8,69232.16
2,2,2,2,0,2,10,17.1,18.6,50068.24
2,3,1,3,1,1,8,13.3,13.8,20738.57
10,2,3,2,1,1,5,5.1,18.6,22168.07
1,0,1,1,2,2,5,6.7,22.4,17496.49
6,0,3,4,3,2,6,4.9,9.1,10980.21
9,0,3,1,1,1,12,7.4,19.6,25592.71
9,3,3,1,0,1,3,6.2,12.5,14362.98
3,1,0,3,0,1,10,12.5,23.4,12442.23
0,1,1,4,0,2,8,4.2,10.5,5232.88
5,0,0,2,2,2,12,9.0,11.9,7211.31
4,1,0,4,0,1,1,6.1,10.1,2957.35
10,1,2,1,0,0,4,16.4,22.8,45522.69
1,1,3,4,3,1,1,9.2,21.0,31517.85
5,3,0,3,3,1,2,14.2,22.3,19071.5
0,1,2,3,3,2,2,9.4,13.9,20247.87
2,1,1,1,0,0,12,5.4,8.2,2498.17
3,3,1,0,0,1,10,16.2,5.5,8124.96
2,2,0,4,2,2,10,7.5,12.1,6903.21
5,0,2,2,3,2,12,13.8,13.8,27926.6
10,3,3,1,2,1,1,16.8,11.2,40111.29
3,3,1,0,2,0,8,14.6,14.6,16512.04
0,0,2,4,0,0,6,12.6,13.7,18844.47
4,1,1,0,0,2,12,4.3,21.1,8945.87
4,1,3,1,2,2,11,11.0,22.6,54094.95
8,3,2,4,3,1,4,14.0,6.4,14302.72
7,2,3,0,2,1,1,15.1,24.2,74308.77
7,0,0,0,2,0,3,4.2,20.6,1496.21
4,2,3,3,1,2,8,15.3,19.7,67701.78
7,3,1,1,1,2,7,8.3,23.0,27123.99
9,2,0,2,3,2,5,6.9,14.4,9369.53
6,3,3,1,0,1,2,12.6,11.9,27846.52
0,0,0,1,3,2,12,16.9,14.5,13360.51
6,2,3,3,0,1,8,13.5,7.0,20961.76
10,2,2,2,1,0,9,12.9,21.2,37954.98
7,0,0,3,0,1,10,15.2,16.0,11822.87
2,0,3,1,3,2,10,7.5,17.4,25182.9
8,3,0,0,2,0,2,5.8,14.0,2953.45
7,3,3,0,1,1,12,6.4,22.2,27255.44
1,3,3,1,3,0,8,10.5,11.5,21854.36
5,3,0,4,2,0,4,9.8,24.1,9674.61
3,3,0,1,0,0,7,9.7,12.4,3412.67
2,0,2,1,1,0,9,14.3,12.6,19529.23
10,2,2,4,1,2,8,12.7,12.1,29643.84
5,1,0,4,2,2,4,17.2,13.7,17883.91
9,1,1,3,3,2,3,6.0,5.6,4464.28
8,3,3,0,3,0,3,6.7,11.4,13146.63
1,1,0,4,1,1,3,7.8,14.5,4816.52
9,2,0,1,3,0,4,12.0,9.6,4242.69
9,2,3,2,1,1,7,6.6,22.8,36132.66
9,3,1,2,1,2,2,7.3,18.4,16910.46
4,1,1,3,1,2,12,7.5,16.8,14147.08
5,0,0,2,2,2,5,6.0,14.5,7117.41
3,0,2,0,2,1,10,12.0,12.6,18449.92
6,3,2,1,1,2,6,8.0,22.1,37715.07
1,2,1,2,0,2,4,9.1,24.3,24284.42
6,1,3,0,0,0,4,10.6,20.5,34685.58
1,2,0,2,0,1,2,11.9,19.4,9571.89
0,3,0,1,2,2,4,14.1,22.2,20194.21
10,2,0,3,0,1,8,8.9,6.2,4021.76
4,1,3,0,3,0,7,9.8,6.8,11111.72
1,2,3,4,0,0,2,6.7,15.4,16224.46
7,3,0,4,3,0,8,8.1,9.2,4370.72
7,0,0,2,1,1,4,4.3,17.1,3629.61
0,0,3,4,1,1,5,13.3,22.2,57289.07
3,1,1,0,1,1,10,6.4,5.5,2863.24
8,3,2,4,2,2,5,11.4,19.9,50346.32
4,3,1,0,3,1,4,16.1,5.7,8792.97
10,2,1,4,0,2,5,6.8,17.7,17890.38
9,0,0,3,3,2,1,8.2,24.3,15689.73
5,1,1,2,2,0,1,15.9,10.1,11306.49
2,1,0,0,0,0,7,10.2,21.7,2390.72
4,1,3,3,2,1,11,5.1,18.9,17720.45
0,2,1,2,3,0,5,6.5,18.7,8289.27
7,3,0,3,1,1,12,11.0,24.9,16757.19
10,1,2,4,2,2,5,6.9,17.5,22223.93
5,2,0,0,1,1,10,17.0,11.7,9479.34
1,1,0,1,0,1,6,6.6,18.5,4783.5
3,2,2,3,0,1,4,6.1,19.8,16623.98
3,0,0,1,3,2,8,17.0,23.4,25627.59
8,2,0,0,3,1,10,4.1,6.8,1395.76
8,3,2,4,2,0,4,11.8,21.5,36123.12
4,0,0,4,2,2,8,16.8,20.4,28131.04
2,0,1,1,0,0,3,5.3,5.6,1490.37
0,1,0,2,2,2,6,13.9,21.5,19823.4
5,0,1,1,1,2,9,11.9,6.3,8794.23
7,2,2,1,1,0,3,13.6,12.4,18270.09
0,3,1,1,1,1,3,17.0,7.7,10873.6
10,0,2,1,2,0,5,12.7,12.9,22904.38
0,3,0,0,3,0,8,17.3,13.1,4402.27
10,2,0,0,3,1,7,14.9,6.2,5920.29
6,2,2,1,3,1,3,14.0,9.3,17845.39
6,3,1,1,2,1,4,15.5,19.3,31097.12
1,2,1,4,2,1,8,14.5,20.2,31711.68
2,3,1,3,0,1,7,6.3,9.1,6000.36
1,1,1,0,1,1,9,17.1,5.7,7766.84
5,2,0,2,3,2,7,10.8,24.9,21015.18
7,1,1,2,1,0,7,9.9,18.4,14929.5
7,0,3,2,0,1,6,7.6,20.8,31697.66
0,0,2,3,3,2,12,7.0,20.8,19879.96
10,1,1,4,3,1,4,9.5,19.1,19934.42
8,0,2,3,1,2,2,12.5,22.4,43079.4
10,0,2,1,2,0,7,16.7,6.1,13893.26
7,0,0,4,0,1,3,4.4,13.3,3095.89
8,0,2,4,2,2,6,10.1,13.9,26805.45
8,2,1,1,2,0,8,9.3,13.4,11281.57
10,0,3,2,2,2,7,12.2,8.0,23690.35
5,2,1,2,1,1,2,10.1,10.0,10470.94
2,3,0,0,1,1,8,17.0,16.2,13919.79
0,0,1,2,0,1,8,8.7,15.1,10076.03
10,3,2,3,0,1,10,15.0,20.3,51097.77
7,1,3,4,3,2,5,7.9,9.8,20236.92
9,1,1,0,0,0,10,8.9,23.6,14134.77
2,2,2,0,0,1,1,11.4,11.6,15341.7
6,1,1,2,3,0,10,14.2,19.7,18775.93
9,2,3,0,3,2,2,5.5,15.2,16319.34
5,3,1,0,2,0,6,12.2,9.6,9709.19
2,3,1,1,2,1,9,6.9,6.4,4433.98
5,0,2,2,1,2,6,5.3,7.5,7229.49
2,3,3,2,0,1,2,10.4,14.6,27463.25
8,1,2,4,2,1,1,6.6,13.1,11907.19
0,2,0,3,0,0,1,6.4,14.3,1597.43
7,2,2,0,0,1,7,8.4,5.4,7226.21
4,0,3,0,1,1,2,7.1,12.6,14247.79
3,0,2,3,1,0,11,4.6,21.5,10799.11
0,1,1,3,1,2,5,4.6,11.5,6139.44
8,2,3,0,0,2,11,5.9,8.1,10443.85
8,0,3,3,0,2,11,6.5,19.3,25423.05
